28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,47,47,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,83,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,48,48,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,83,83,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,83,83,83,83,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,47,47,47,47,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,83,83,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,48,48,28,28,28,28,28,28,28,28,28,28,28,83,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,84,84,84,84,84,84,84,84,84,84,84,84,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,47,47,47,47,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,48,48,48,28,28,28,28,28,28,28,83,19,19,19,19,19,19,19,19,19,19,19,19,19,84,84,84,84,84,84,84,84,84,19,19,19,19,19,83,19,19,19,19,19,19,84,84,84,84,84,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,47,47,47,47,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,83,83,83,83,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,48,48,48,28,28,83,83,19,19,19,19,84,84,84,84,84,84,84,84,84,84,19,19,19,48,48,48,48,48,48,48,48,48,48,48,48,83,48,48,48,19,19,19,19,19,19,19,84,84,84,84,84,84,84,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,83,83,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,47,47,47,47,47,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,83,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,47,47,47,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,48,84,84,84,84,84,84,84,19,19,19,19,19,19,19,19,19,48,48,48,48,19,19,19,19,19,19,19,19,19,19,19,19,19,83,83,19,48,48,48,48,48,19,19,19,19,19,19,19,19,19,84,84,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,83,83,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,83,83,83,83,83,83,83,83,28,28,28,28,28,28,28,28,28,28,28,28,28,28,47,47,47,47,47,47,28,28,28,28,28,28,28,28,10,10,10,10,10,10,11,12,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,83,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,47,47,28,28,28,28,28,28,28,28,28,84,84,84,84,84,84,19,19,19,48,48,48,48,19,19,48,48,48,48,48,48,48,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,83,19,19,19,19,48,48,48,19,19,19,19,19,19,19,19,19,84,84,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,83,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,83,83,83,83,83,83,83,83,83,28,28,28,28,28,28,28,28,28,28,28,47,47,47,47,47,47,47,47,27,27,27,27,27,10,11,12,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,83,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,47,47,28,28,28,84,84,84,84,19,83,19,19,19,19,19,19,19,19,19,48,48,48,48,48,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,83,19,19,19,19,19,48,19,19,19,19,19,19,19,19,19,19,19,84,84,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,83,83,83,83,83,83,83,83,83,28,10,10,10,27,27,27,27,27,27,47,47,47,47,47,47,47,47,47,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,83,83,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,84,84,84,47,19,19,83,83,19,19,19,19,19,48,48,48,48,48,19,19,19,19,19,48,48,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,84,19,19,19,19,83,19,19,19,19,19,19,48,48,19,19,19,19,19,19,19,19,19,19,19,84,84,84,28,28,28,28,28,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,10,10,10,10,83,83,83,83,83,44,44,44,44,44,45,46,19,19,10,11,12,46,19,47,47,47,47,47,47,47,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,83,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,84,84,84,84,19,19,19,83,83,83,19,19,19,48,48,48,48,19,19,19,19,19,19,19,19,19,19,19,19,48,48,48,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,84,19,19,19,19,19,83,19,19,19,19,19,19,19,48,19,19,19,19,19,19,19,19,19,19,19,19,19,84,84,28,28,28,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,10,10,10,10,10,10,10,10,10,27,27,27,27,27,44,44,44,45,83,83,83,83,83,83,83,83,83,10,11,12,19,19,19,19,19,19,19,19,19,47,47,47,47,47,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,83,83,83,83,83,28,28,28,28,28,28,84,84,84,19,19,19,83,83,83,83,19,48,48,48,48,48,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,48,48,48,48,19,19,19,19,19,19,19,19,19,19,19,19,19,84,84,19,19,19,19,83,19,19,19,19,19,19,19,48,19,19,19,19,19,19,19,19,19,19,19,19,19,19,84,28,28,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,10,10,10,10,10,27,27,27,27,27,27,27,27,27,44,44,44,44,44,45,46,19,19,19,19,19,19,19,19,19,10,11,83,83,83,83,83,83,83,83,19,19,19,19,19,19,19,19,19,47,47,47,47,47,47,47,47,47,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,83,83,84,84,84,19,19,83,83,83,83,19,48,48,48,48,19,19,19,47,47,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,48,48,48,19,19,19,19,19,19,19,19,19,19,19,84,19,19,19,19,19,83,19,19,19,19,19,19,19,48,19,19,19,19,19,19,19,19,19,19,19,19,19,19,84,84,28,28,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,10,10,10,10,27,27,27,27,27,44,44,44,44,44,44,44,44,44,45,46,19,19,19,19,19,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,19,19,19,19,47,47,47,47,47,47,47,47,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,84,84,84,83,83,83,83,83,19,19,19,48,48,19,19,19,19,19,19,19,19,19,47,47,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,48,48,48,19,19,19,19,19,19,19,19,19,84,84,84,19,19,83,19,19,19,19,19,19,19,48,48,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,84,84,28,28,28,28,28
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,10,10,10,10,27,27,27,27,44,44,44,44,44,45,46,19,19,19,19,19,19,19,19,84,84,84,84,84,84,19,19,19,19,19,19,19,19,10,11,12,29,46,19,19,19,19,19,19,19,19,19,19,19,19,19,83,83,83,83,83,83,83,84,84,84,84,84,19,19,19,19,19,19,19,47,47,47,47,47,47,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,83,83,83,83,83,83,84,84,83,83,83,47,47,47,83,83,48,48,48,19,19,19,19,19,19,19,19,19,19,19,19,19,47,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,48,48,48,19,19,19,19,19,19,19,19,84,19,19,19,83,19,19,19,19,19,19,19,19,48,48,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,84,84,28,28,28
